|      Elapsed Time |      Required Ram |  Processed Simulations | Probing Set with highest Information Leakage |  -log10(p) |  Status |
----------------------------------------------------------------------------------------------------------------------------------------
|       351.752955s |       17.926016GB |               50000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   5.161494 | LEAKAGE |
|       358.789891s |       17.926016GB |               51000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.946677 |    OKAY |
|       365.836322s |       17.926016GB |               52000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.919101 |    OKAY |
|       372.867994s |       17.926016GB |               53000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.826923 |    OKAY |
|       379.901457s |       17.926016GB |               54000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.753063 |    OKAY |
|       386.924088s |       17.926016GB |               55000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.710743 |    OKAY |
|       393.959107s |       17.926016GB |               56000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.803328 |    OKAY |
|       400.984001s |       17.926016GB |               57000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.791784 |    OKAY |
|       408.010413s |       17.926016GB |               58000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   5.106693 | LEAKAGE |
|       415.056203s |       17.926016GB |               59000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   4.244125 |    OKAY |
|       422.096664s |       17.926016GB |               60000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   3.995989 |    OKAY |
|       429.129015s |       17.926016GB |               61000000 |              [\G3.AND9(3), \G5.r1XORAND3(3)] |   3.894286 |    OKAY |
|       436.150885s |       17.926016GB |               62000000 |         [\G1.r1XORAND7(2), \G4.r1XORAND7(2)] |   3.891546 |    OKAY |
|       443.187270s |       17.926016GB |               63000000 |         [\G1.r1XORAND7(2), \G4.r1XORAND7(2)] |   4.066269 |    OKAY |
|       450.224099s |       17.926016GB |               64000000 |         [\G2.r0XORAND4(2), \G4.r2XORAND8(2)] |   3.659519 |    OKAY |
|       457.247879s |       17.926016GB |               65000000 |         [\G2.r0XORAND4(2), \G4.r2XORAND8(2)] |   3.805259 |    OKAY |
|       464.281045s |       17.926016GB |               66000000 |         [\G2.r0XORAND4(2), \G4.r2XORAND8(2)] |   4.143268 |    OKAY |
|       471.321297s |       17.926016GB |               67000000 |         [\G2.r0XORAND4(2), \G4.r2XORAND8(2)] |   4.510876 |    OKAY |
|       478.363818s |       17.926016GB |               68000000 |         [\G2.r0XORAND4(2), \G4.r2XORAND8(2)] |   3.892749 |    OKAY |
|       485.400991s |       17.926016GB |               69000000 |         [\G2.r0XORAND4(2), \G4.r2XORAND8(2)] |   3.890676 |    OKAY |
|       492.443448s |       17.926016GB |               70000000 |         [\G2.r0XORAND4(2), \G4.r2XORAND8(2)] |   3.453578 |    OKAY |
|       499.473609s |       17.926016GB |               71000000 |         [\G2.r0XORAND4(2), \G4.r2XORAND8(2)] |   3.476886 |    OKAY |
|       506.506984s |       17.926016GB |               72000000 |         [\G2.r0XORAND4(2), \G4.r2XORAND8(2)] |   3.801451 |    OKAY |
|       513.541324s |       17.926016GB |               73000000 |         [\G2.r0XORAND4(2), \G4.r2XORAND8(2)] |   3.576951 |    OKAY |
|       520.571127s |       17.926016GB |               74000000 |         [\G1.r1XORAND7(2), \G4.r1XORAND7(2)] |   3.372647 |    OKAY |
|       527.611419s |       17.926016GB |               75000000 |         [\G3.r2XORAND6(3), \G7.r2XORAND8(3)] |   3.450838 |    OKAY |
|       534.654338s |       17.926016GB |               76000000 |         [\G3.r2XORAND6(3), \G7.r2XORAND8(3)] |   3.742754 |    OKAY |
|       541.682708s |       17.926016GB |               77000000 |              [\G1.r0XORAND2(4), \G4.AND1(4)] |   3.509877 |    OKAY |
|       548.719410s |       17.926016GB |               78000000 |         [\G3.r2XORAND6(3), \G7.r2XORAND8(3)] |   3.357972 |    OKAY |
|       555.757679s |       17.926016GB |               79000000 |         [\G3.r1XORAND7(2), \G4.r1XORAND3(2)] |   3.283110 |    OKAY |
|       562.788257s |       17.926016GB |               80000000 |         [\G3.r1XORAND7(2), \G4.r1XORAND3(2)] |   3.223977 |    OKAY |
|       569.807556s |       17.926016GB |               81000000 |         [\G3.r1XORAND7(2), \G4.r1XORAND3(2)] |   3.473939 |    OKAY |
|       576.834548s |       17.926016GB |               82000000 |         [\G3.r1XORAND7(2), \G4.r1XORAND3(2)] |   3.488373 |    OKAY |
|       583.867980s |       17.926016GB |               83000000 |         [\G2.r2XORAND6(5), \G6.r2XORAND8(5)] |   3.749101 |    OKAY |
|       590.904129s |       17.926016GB |               84000000 |         [\G2.r2XORAND6(5), \G6.r2XORAND8(5)] |   3.398170 |    OKAY |
|       597.928223s |       17.926016GB |               85000000 |         [\G2.r0XORAND4(2), \G4.r2XORAND8(2)] |   3.252225 |    OKAY |
|       604.954368s |       17.926016GB |               86000000 |              [\G1.r0XORAND2(4), \G4.AND1(4)] |   3.169503 |    OKAY |
|       611.988373s |       17.926016GB |               87000000 |              [\G1.r0XORAND2(4), \G4.AND1(4)] |   3.273307 |    OKAY |
|       619.022893s |       17.926016GB |               88000000 |              [\G1.r0XORAND2(4), \G4.AND1(4)] |   3.284121 |    OKAY |
|       626.053031s |       17.926016GB |               89000000 |         [\G4.r2XORAND8(5), \G6.r2XORAND6(5)] |   2.994447 |    OKAY |
|       633.078423s |       17.926016GB |               90000000 |         [\G1.r1XORAND7(2), \G4.r1XORAND7(2)] |   3.174461 |    OKAY |
|       640.113023s |       17.926016GB |               91000000 |         [\G1.r1XORAND7(2), \G4.r1XORAND7(2)] |   3.345912 |    OKAY |
|       647.145418s |       17.926016GB |               92000000 |         [\G1.r1XORAND7(2), \G4.r1XORAND7(2)] |   3.830901 |    OKAY |
|       654.182481s |       17.926016GB |               93000000 |         [\G2.r2XORAND8(5), \G7.r0XORAND2(5)] |   3.545893 |    OKAY |
|       661.211127s |       17.926016GB |               94000000 |         [\G2.r2XORAND8(5), \G7.r0XORAND2(5)] |   3.658158 |    OKAY |
|       668.242517s |       17.926016GB |               95000000 |         [\G1.r1XORAND7(2), \G4.r1XORAND7(2)] |   3.843006 |    OKAY |
|       675.264351s |       17.926016GB |               96000000 |         [\G1.r1XORAND7(2), \G4.r1XORAND7(2)] |   3.878780 |    OKAY |
|       682.296354s |       17.926016GB |               97000000 |         [\G1.r1XORAND7(2), \G4.r1XORAND7(2)] |   4.011435 |    OKAY |
|       689.328706s |       17.926016GB |               98000000 |         [\G1.r1XORAND7(2), \G4.r1XORAND7(2)] |   3.777800 |    OKAY |
|       696.362283s |       17.926016GB |               99000000 |         [\G1.r1XORAND7(2), \G4.r1XORAND7(2)] |   4.065573 |    OKAY |
|       703.394704s |       17.926016GB |              100000000 |         [\G1.r1XORAND7(2), \G4.r1XORAND7(2)] |   3.829864 |    OKAY |
----------------------------------------------------------------------------------------------------------------------------------------
Evaluation done in 703.396 seconds!
